Data;DTP - 01 ano(1º REF);Poliomielite(VOP/VIP)(1ºREF);FA(< 1 ano);Varicela;Tríplice Viral - D1;Rotavírus Humano;Pneumocóccica(1 ano);Menigocócica Conj.C(< 1 ano);Pentavalente (< 1 ano);Tríplice Viral - D2;Hepatite A;Pneumocóccica(<1 ano);BCG;Menigocócica Conj.C(1 ano);Poliomielite(< 1 ano);População;Região
01/03/2017;86,3;85,25;1,68;85,88;104,94;91,74;99,28;106,62;107,03;86,3;93;95,72;114,78;99,49;105,57;5729;320 - AMREC - CRICIUMA
01/08/2018;137,2;116,32;80,28;64,25;147,51;149,88;155,22;121,17;121,54;67,48;157,21;151,74;56,55;138,07;121,91;9656;317 - AMMVI - BLUMENAU
01/03/2018;78,53;75,3;83,91;75,3;94,67;89,29;93,05;101,66;15,06;75,3;76,92;88,21;83,91;88,75;96,28;2231;313 - AMEOSC - SAO MIGUEL DO OESTE
01/01/2019;82,05;81,63;89,8;87,07;91,47;110,52;88,96;107,38;104,87;86,66;86,03;110,31;106,75;97,96;105,91;5733;320 - AMREC - CRICIUMA
01/03/2016;68,91;33,51;0,21;77,08;100,54;78,76;87,55;89,44;94,89;80,22;38,75;102,43;100,12;103,05;96,77;5729;320 - AMREC - CRICIUMA
01/05/2015;80,51;84,59;69,42;50,17;93,34;94,51;89,26;105,01;90,42;50,17;102,09;92,76;110,84;89,26;91,01;2057;313 - AMEOSC - SAO MIGUEL DO OESTE
01/08/2019;45,68;122,64;90,05;126,21;123,59;113,84;98,73;118,83;88,5;126,57;130,61;118,12;52,1;116,22;111,34;10088;317 - AMMVI - BLUMENAU
01/11/2020;79,12;75,37;83,58;88,98;73,72;93,68;72,31;89,92;110,12;88,28;87,81;94,38;83,58;76,07;90,16;5111;319 - AMPLA - MAFRA
01/12/2018;67,28;63,89;67,28;78,7;53,7;79,63;60,19;99,07;87,65;79,01;62,65;79,32;87,65;78,09;87,65;3888;312 - AMAVI - RIO DO SUL
01/07/2021;77,69;82,89;69,01;75,95;76,38;49,48;44,27;52,08;36,89;36,89;84,2;49,91;78,55;44,7;36,46;2765;314 - AMESC - ARARANGUA
01/11/2021;80,11;80,83;82,97;87,98;89,89;84,88;75,34;93,94;89,89;75,34;86,07;81,54;81,54;79,87;86,55;5033;319 - AMPLA - MAFRA
01/07/2020;93,4;121,87;82,28;111,19;104,52;123,65;121,87;121,42;93,4;111,64;121,87;135,66;133,43;118,75;101,85;2698;314 - AMESC - ARARANGUA
01/12/2017;74,98;68,57;1,28;56,07;72,1;88,12;62,16;83,63;95,81;61,52;69,85;89,72;89,08;61,84;93,56;3745;312 - AMAVI - RIO DO SUL
01/02/2021;73,35;64,23;87,67;71,18;70,74;69,01;82,46;83,76;90,27;70,31;66,84;73,35;98,95;80,72;81,16;2765;314 - AMESC - ARARANGUA
01/12/2020;39,14;50,86;58,19;57,98;55,89;77,03;50,86;83,94;76,4;56,31;61,96;79,12;86,87;48,98;73,89;5733;320 - AMREC - CRICIUMA
01/12/2016;54,47;54,15;1,92;54,79;61,52;64,41;61,52;59,28;62,48;55,43;57,04;65,69;52,23;61,84;61,84;3745;312 - AMAVI - RIO DO SUL
01/02/2020;126,76;100,96;84,51;102,74;108,08;69,38;109,41;86,73;15,57;102,74;102,3;74,72;105,86;104,97;77,39;2698;314 - AMESC - ARARANGUA
01/07/2022;105,83;105,83;102,73;110,7;140,37;110,26;101,85;98,75;83,25;93,43;109,37;112,47;99,19;108,49;85,02;2710;314 - AMESC - ARARANGUA
01/12/2015;72,53;24,39;1,9;72,53;61,12;82,03;59,22;84,88;88,68;76,64;42,44;90,26;82,66;59,22;89,31;3789;312 - AMAVI - RIO DO SUL
01/12/2020;48,76;58,03;58,26;54,64;51,81;71,72;49,89;68,1;75,45;55,09;57,81;74,66;96,83;44,68;67,53;10608;321 - AMUNESC - JOINVILLE
01/08/2021;78,98;78,76;76,45;79,2;91,43;94,62;59,59;92,31;86,14;68,4;86,25;97,37;57,17;87,46;82,5;10894;315 - AMFRI - ITAJAI
01/11/2021;77,81;68,83;102,34;82,59;100,55;97,56;95,16;92,17;108,93;51,47;77,81;102,94;95,76;85,59;108,93;2005;311 - AMAUC - CONCORDIA
01/02/2023;86,51;83,39;96,77;73,13;96,32;78,93;76,7;85,17;78,04;64,66;86,96;83,39;95,43;82,94;78,04;2691;314 - AMESC - ARARANGUA
01/09/2021;79,53;78,04;72,05;82,53;87,51;94,74;70,56;89,26;84,02;64,58;82,28;96,99;93,25;82,78;83,03;4813;322 - AMUREL - TUBARAO
01/12/2021;59,02;54,52;51,52;83,53;74,03;79,53;68,03;83,03;77,53;65,53;40,52;79,53;44,02;67,53;77,53;2399;309 - AMAI - XANXERE
01/12/2022;40,81;37,46;61,86;68,02;65,64;78,49;63,27;78,81;77,62;65,53;67,37;79,78;117,79;44,05;77,41;11115;315 - AMFRI - ITAJAI
01/11/2020;88,38;81,16;105,21;92,59;85,37;107,01;85,97;108,82;126,85;67,94;74,55;116,03;111,22;81,16;118,44;1996;311 - AMAUC - CONCORDIA
01/08/2020;69,63;78,4;59,62;57,82;79,19;92,8;60,63;90,33;65,47;51,86;77,95;99,55;74,8;78,97;83,91;10668;315 - AMFRI - ITAJAI
01/09/2020;85,64;98,27;89,6;93,32;98,27;106,19;91,58;92,33;101,49;76,24;101,49;110,89;106,44;98,02;100,74;4848;322 - AMUREL - TUBARAO
01/02/2022;64,65;63,76;78,38;73,95;102,73;48,71;66,42;53,58;65,09;44,72;69,08;49,59;66,86;67,31;64,65;2710;314 - AMESC - ARARANGUA
01/12/2020;64,48;65,46;60,05;68,91;65,46;86,63;67,43;84,17;101,39;71,86;69,89;89,09;82,2;63,49;93,03;2438;309 - AMAI - XANXERE
01/08/2021;90,17;81,95;87,74;86,35;90,98;96,42;90,52;96,31;99,55;83,46;95,96;99,08;102,32;82,07;103,13;10367;321 - AMUNESC - JOINVILLE
01/12/2022;58,29;61,23;66,55;68,81;56,93;68,24;57,38;68,13;69,6;71,53;64,4;69,83;101,07;51,49;69,6;10603;321 - AMUNESC - JOINVILLE
01/02/2019;81,6;99,8;133,7;108,96;106,23;106,23;88,86;123,47;119,79;108,6;106,23;110,03;50,32;116,22;120,14;10088;317 - AMMVI - BLUMENAU
01/12/2021;61,46;61,35;62,51;61,81;65,17;66,21;61,81;70,72;67,48;60,42;65,63;69,34;34,38;55,45;67,95;10367;321 - AMUNESC - JOINVILLE
01/08/2022;67,91;60,24;94,47;119,3;142,08;105,26;114,44;97,49;109,58;105,16;115,84;108,83;122,65;77,41;110,55;11115;315 - AMFRI - ITAJAI
01/02/2018;78,67;79,66;32,31;75,81;103,52;85,87;91,47;104,64;102,15;80,41;78,79;87,74;33,06;90,85;108;9656;317 - AMMVI - BLUMENAU
01/12/2019;1,2;37,95;61,45;62,35;50,6;58,43;50,6;69,58;11,45;62,05;57,23;60,84;62,05;52,41;72,89;3984;312 - AMAVI - RIO DO SUL
01/08/2020;81,9;91,63;65,5;72,85;85,63;100,23;86,54;90,5;87,9;73,53;85,63;105,2;93,33;81,67;87,67;10608;321 - AMUNESC - JOINVILLE
01/03/2015;95,01;28,19;2,85;4,12;109,26;92,16;108,95;100,71;108,95;8,55;105,78;112,43;112,43;114,01;106,1;3789;312 - AMAVI - RIO DO SUL
01/02/2017;85,72;84,72;7,16;84,84;86,6;77,55;92,01;92,89;86,98;85,6;87,23;79,19;47,39;94,4;86,1;9547;317 - AMMVI - BLUMENAU
01/08/2017;96,77;94,53;1,92;113,43;84,27;88,12;99,33;109,59;99,97;113,75;95,49;121,76;103,18;99,97;98,05;3745;312 - AMAVI - RIO DO SUL
01/05/2020;116,93;115,32;97,55;123,39;122,75;111,12;69,13;114,99;114,99;121,13;129,21;112,41;131,14;113,06;94,64;3715;325 - AMVALI - JARAGUA DO SUL
01/04/2022;69,74;71,31;65,9;82,46;90,66;85,43;81,77;90,66;83,86;59,97;84,03;90,48;110,71;91,01;78,28;6883;318 - AMOSC - CHAPECO
01/08/2022;105,71;99,14;90,77;108,76;130,38;111,7;108,65;98,35;95,18;106,27;114,31;115,67;120,87;106,05;94,61;10603;321 - AMUNESC - JOINVILLE
01/07/2020;98,38;93,45;78,42;90,86;88,75;104,25;93,92;110,12;91,33;91,57;94,62;106,59;105,18;93,21;92,27;5111;319 - AMPLA - MAFRA
01/11/2022;77,05;89,89;85,46;99,19;89,89;86,79;69,08;105,83;99,63;91,22;96,53;90,77;83,69;73,95;101,4;2710;314 - AMESC - ARARANGUA
01/08/2016;99,97;0;2,88;103,5;93,89;131,7;94,21;109,91;106,38;103,82;102,22;129,13;95,17;88,76;107,34;3745;312 - AMAVI - RIO DO SUL
01/11/2021;84,2;84,2;97,65;93,31;88,54;59,89;49,91;65,97;64,23;41,66;97,22;61,63;72,04;50,34;59,46;2765;314 - AMESC - ARARANGUA
01/02/2016;80,19;73,91;6,16;78,18;108,85;84,47;81,32;98,92;97,92;73,78;14,33;86,1;49,65;105,33;88,49;9547;317 - AMMVI - BLUMENAU
01/11/2021;90,31;89,13;90,07;90,43;101,41;98,69;91,73;95,62;95,62;89,6;88,3;102,12;43,56;85,35;96,57;10165;317 - AMMVI - BLUMENAU
01/03/2023;82,59;90,71;103,35;101,99;119,14;101,09;99,29;93,42;93,87;64,99;92,97;103,35;112,82;93,42;94,32;2659;316 - AMMOC - JOACABA
01/05/2018;53,21;53,49;20,94;58,02;73,3;61,98;66,79;68,77;47,26;57,45;56,89;63,11;35,38;71,04;54,34;4240;323 - AMURES - LAGES
01/08/2015;37,37;33,57;2,22;31,99;47,82;59,86;45,92;73,48;46,87;32,3;53,21;50,36;72,84;45,29;103,88;3789;312 - AMAVI - RIO DO SUL
01/02/2019;54,69;55,93;70,59;58,49;60,67;64,9;76,28;69,06;66,44;58,78;47,47;69,21;72,27;73,95;70,15;16455;326 - GRANFPOLIS - FPOLIS
01/02/2015;107,55;96,52;4,33;105,06;111,23;100,46;107,81;124,1;105,98;100,98;128,17;110,97;77,61;113,99;108,73;9138;317 - AMMVI - BLUMENAU
01/11/2022;84,58;85,52;84,81;98,95;88,11;97,3;83,99;101,19;106,14;99,42;94,83;99,19;58,43;76,57;106,61;10187;317 - AMMVI - BLUMENAU
01/08/2020;84,66;82,2;77,77;72,85;63,99;97,46;70,88;80,72;89,58;65,46;71,37;100,9;83,68;74,32;86,14;2438;309 - AMAI - XANXERE
01/05/2019;71,91;77,59;59,4;85,55;93,23;80,44;88,11;86,12;94,08;87,26;77,88;83,56;110,28;90,1;94,93;4222;323 - AMURES - LAGES
01/02/2019;84,52;84,76;96,97;86,17;100,49;83,58;105,18;107,3;93,92;87,58;90,16;85,7;96,97;104,48;94,38;5111;319 - AMPLA - MAFRA
01/02/2018;64,76;63,46;12,91;31,27;83,97;82,74;47,63;106,94;94,19;33,73;42,87;43,41;82,28;78,21;100,64;15620;326 - GRANFPOLIS - FPOLIS
01/09/2022;118,8;124,69;82,18;127,5;155,92;113,93;121,61;121,1;100,87;102,67;134,16;115,98;102,92;121,1;104,72;4687;322 - AMUREL - TUBARAO
01/12/2022;67;65,51;52,11;76,43;72,46;84,86;66;84,37;92,8;72,46;57,07;88,83;90,32;65,51;90,32;2418;309 - AMAI - XANXERE
01/07/2022;80,92;85,62;66,92;86,51;107,68;91,95;69,82;90,54;78,91;78,24;93,37;97,69;49,63;89,05;79,81;16104;326 - GRANFPOLIS - FPOLIS
01/09/2020;86,39;91,29;90,38;82,4;93,47;100,36;92,01;104,17;88,93;75,32;100;101,81;103,27;98,19;97,64;6612;318 - AMOSC - CHAPECO
01/08/2021;89,54;79,53;58,02;117,05;116,05;99,54;95,04;90,54;103,54;82,53;74,03;100,04;73,03;87,04;103,54;2399;309 - AMAI - XANXERE
01/02/2018;69,35;69,82;77,08;73,57;83,87;74,27;77,78;73,1;72,63;74,27;73,33;75,91;70,05;81,3;76,61;5122;319 - AMPLA - MAFRA
01/05/2016;72,37;0,29;43,88;74,69;77,02;76,73;61,03;86,03;83,99;73,82;68,3;78,18;130,49;74,4;81,09;4129;323 - AMURES - LAGES
01/02/2017;26,61;26,37;1,76;17,58;37,08;40,51;22,13;42,75;25,57;18,14;18,14;25,81;18,94;35,88;41,71;15018;326 - GRANFPOLIS - FPOLIS
01/03/2016;108,54;91,12;124,62;105,86;142,04;142,04;129,31;123,28;127,3;107,87;79,73;148,74;158,79;142,04;122,61;1791;309 - AMAI - XANXERE
01/03/2019;79,82;95,18;116,57;86,75;104,82;101,81;96,99;99,1;93,07;87,35;97,89;104,52;101,81;107,83;93,98;3984;312 - AMAVI - RIO DO SUL
01/08/2022;117,12;100,74;73,95;143,92;152,36;117,62;127,05;109,18;108,68;118,61;98,26;120,1;82,38;126,05;109,18;2418;309 - AMAI - XANXERE
01/09/2021;71,01;70,31;79,58;85,88;91,47;79,93;73,81;93,4;87,28;65,94;88,15;82,2;90,77;82,73;86,23;6861;318 - AMOSC - CHAPECO
01/07/2021;76,98;75,87;56,92;75,35;89,32;81,66;64,2;86,42;76,91;69,03;85,6;82,93;39,98;79,14;76,17;16149;326 - GRANFPOLIS - FPOLIS
01/11/2020;58,52;80,29;79,82;93,62;73,99;81,96;73,75;94,57;92,78;94,69;73,51;85,77;42,23;70,42;90,4;10088;317 - AMMVI - BLUMENAU
01/11/2022;73,77;79,28;62;85,47;91,8;87,63;63,49;89,87;91,06;76,6;89,2;92,55;52,31;78,76;91,88;16104;326 - GRANFPOLIS - FPOLIS
01/05/2017;93,29;92,42;48,53;93;89,51;95,62;93;86,9;82,25;94,16;98,81;97,94;111,31;102,01;85,74;4129;323 - AMURES - LAGES
01/02/2017;82,94;81,32;84,33;89,64;89,64;65,61;88,72;77,4;77,63;89,87;87,56;70,93;88,95;92,18;77,63;5194;319 - AMPLA - MAFRA
01/02/2016;68,24;70,72;1,04;77,51;100,92;93,49;89,89;101,24;95,57;83,34;19,5;99,72;111,55;93,01;84,14;15018;326 - GRANFPOLIS - FPOLIS
01/03/2017;123,95;121,27;135,34;137,35;148,74;121,94;154,1;137,35;146,73;138,02;129,98;125,96;178,22;149,41;142,71;1791;309 - AMAI - XANXERE
01/03/2018;77,78;79,01;41,36;87,35;93,21;96,6;94,14;90,12;78,09;84,88;78,4;100,31;125,62;93,83;88,89;3888;312 - AMAVI - RIO DO SUL
01/07/2021;73,91;68,43;76,53;83,21;93,22;72,96;74,87;84,88;83,93;65,09;80,83;72,48;61,51;78,92;83,21;5033;319 - AMPLA - MAFRA
01/07/2020;56,52;57,47;39,38;59,95;57,76;74,75;67,09;75,7;70,67;64,76;54,77;82,99;78,83;58,41;69,35;16455;326 - GRANFPOLIS - FPOLIS
01/04/2016;104,62;0,95;87,57;97,04;118,82;84,73;113,61;100,36;99,88;103,67;78,11;88,99;120,71;111,72;97,51;2535;316 - AMMOC - JOACABA
01/11/2022;80,1;91,82;97,92;108,91;107,2;90,6;87,67;96,95;101,34;89,87;99,63;92,8;87,18;91,82;101,34;4914;319 - AMPLA - MAFRA
01/11/2021;78,77;82,18;60,41;78,02;83,82;85,75;61,68;82,93;86,27;71,78;87,01;88,8;30,32;77,35;85,83;16149;326 - GRANFPOLIS - FPOLIS
01/02/2016;64,69;67,92;94,96;85,25;88,49;74,86;70,7;93,34;99,35;85,25;26,34;82,71;108,12;101,66;66,77;5194;319 - AMPLA - MAFRA
01/08/2021;87,06;84,43;88,37;86,62;93,62;96,68;80,5;95,81;98,43;61,25;91,87;97,12;89,68;79,62;96,68;2743;316 - AMMOC - JOACABA
01/02/2015;80,4;71,55;0,5;77,59;98,44;106,21;96,86;105,63;96,95;75,44;121,35;97,19;123,91;100,34;94,96;14507;326 - GRANFPOLIS - FPOLIS
01/05/2022;82,25;86,13;27,2;70,59;23,96;97,14;83,54;90,99;77,39;20,72;85,48;98,76;181,33;84,51;79,01;3706;325 - AMVALI - JARAGUA DO SUL
01/03/2017;97,73;95,81;2,24;99,01;114,39;101,58;125,93;100,61;116,64;99,01;98,69;106,7;110,55;125,93;116,32;3745;312 - AMAVI - RIO DO SUL
01/09/2022;105,83;97,81;81,59;114,19;131,63;102,16;100,77;104,61;101,99;101,29;118,73;106;96,59;110,36;103,21;6883;318 - AMOSC - CHAPECO
01/03/2018;83,33;81,78;92,07;86,93;106,99;88,47;104,41;80,75;18;86,41;88,47;93,1;102,36;101,84;72,01;2333;309 - AMAI - XANXERE
01/12/2015;77,23;33,6;0;67,2;79,73;78,73;70,2;87,25;104,3;67,2;39,62;95,28;106,31;72,21;97,28;2393;314 - AMESC - ARARANGUA
01/07/2022;100,37;100,61;112,82;119,66;133,33;97,68;98,17;103,3;96,21;100,61;107,2;102,08;97,19;103,3;97,19;4914;319 - AMPLA - MAFRA
01/04/2015;93,75;75;78,85;23,08;101,92;99,04;101,44;92,79;91,83;26,92;103,85;95,67;148,56;96,63;77,88;2496;316 - AMMOC - JOACABA
01/11/2020;70,01;77,08;55,5;78,91;77,23;82,77;64,18;85,47;88,39;78,54;90,65;86,05;28,66;75,55;87,73;16455;326 - GRANFPOLIS - FPOLIS
01/08/2022;146,66;131,27;88,27;135,8;159,79;126,29;111,81;114,07;119,95;106,37;146,66;133,53;102,75;102,75;119,05;2651;316 - AMMOC - JOACABA
01/05/2015;98,82;94,3;47;7,23;95,51;94,6;90,38;92,19;87,07;7,23;104,54;85,86;78,03;98,22;82,25;3983;323 - AMURES - LAGES
01/02/2015;91,71;93,6;108,29;91,71;105,21;106,16;107,82;121,56;111,85;90,76;117,54;110,66;149,29;112,09;104,98;5064;319 - AMPLA - MAFRA
01/05/2021;98,99;103,36;92,95;86,24;110,07;100,67;89,6;101,34;88,93;86,58;110,4;100,67;137,25;104,7;90,6;3576;325 - AMVALI - JARAGUA DO SUL
01/03/2016;88,76;51,91;1,28;91,32;113,75;110,23;103,18;108,62;103,18;95,81;70,17;117,6;115,99;116,64;102,86;3745;312 - AMAVI - RIO DO SUL
01/03/2019;81,21;76,29;107,79;83,68;101,39;112,22;108,78;118,13;115,67;83,68;86,14;116,16;89,09;109,76;116,65;2438;309 - AMAI - XANXERE
01/03/2023;74,81;71,78;79,87;85,93;113,23;100,08;108,68;96,04;100,08;74,81;63,18;101,1;95,53;99,07;100,08;2374;309 - AMAI - XANXERE
01/12/2016;66,41;65,46;0,47;69,7;67,35;71,11;64,05;78,65;76,77;69,7;66,41;76,77;68,29;66,88;78,18;2548;314 - AMESC - ARARANGUA
01/05/2016;104,17;0,67;1,68;125,01;98,46;103,84;96,78;101,15;91,4;125,34;130,38;107,2;118,29;94,09;91,07;3571;325 - AMVALI - JARAGUA DO SUL
01/08/2019;24,55;98,42;92,76;112,1;115,5;104,52;113,8;104,3;49,43;112,78;115,84;106,56;103,05;112,44;103,62;10608;321 - AMUNESC - JOINVILLE
01/11/2019;7,97;76,84;99,68;94,81;73,99;85,53;55,91;93,14;59,6;95,76;87,91;89,69;38,78;70,06;85,29;10088;317 - AMMVI - BLUMENAU
01/07/2015;88,63;80,57;93,36;76,07;96,92;95,26;87,68;106,16;100,24;80,81;99,53;101,42;121,56;97,63;95,73;5064;319 - AMPLA - MAFRA
01/03/2023;80,49;95,73;115,26;101,52;112,04;88,43;106,89;98,73;101,52;89,5;107,53;92,08;120,19;108,82;102,38;5591;320 - AMREC - CRICIUMA
01/07/2021;92,2;91,49;73,31;87;93,03;85,35;83,58;93,03;81,93;84,41;85;86,53;48,17;77,56;82,05;10165;317 - AMMVI - BLUMENAU
01/12/2017;61,7;56,04;0;56,51;60,28;87,13;56,99;91,37;93,25;55,57;65,46;81;82,42;57,46;88,54;2548;314 - AMESC - ARARANGUA
01/05/2015;117,43;124,96;0,34;125,65;132,5;99,63;128,73;109,22;103,74;121,54;154,07;100,31;131,47;129,07;102,71;3505;325 - AMVALI - JARAGUA DO SUL
01/04/2019;77,97;80,45;87,62;81,68;88,61;81,93;88,12;86,88;83,91;82,43;83,42;85,4;109,9;91,83;83,91;4848;322 - AMUREL - TUBARAO
01/08/2018;155,85;145,62;71,14;151,94;157,46;112,75;162,17;89,3;121,02;157,57;173,09;117,8;126,65;106,77;116,54;10441;321 - AMUNESC - JOINVILLE
01/03/2021;43,21;43,64;55,46;49,87;45,36;50,09;49,01;59,33;60,19;53,1;53,31;53,31;50,95;47,51;59,98;5582;320 - AMREC - CRICIUMA
01/07/2016;93,57;0,23;92,18;94,26;97,96;72,31;93,34;81,56;86,18;94,96;89,41;70,93;89,41;91,95;85,95;5194;319 - AMPLA - MAFRA
01/02/2023;70,72;68,98;64,14;73,07;88,95;70,87;66,64;77,98;82,9;61,57;80,33;75,87;37,74;80,63;82,07;15865;326 - GRANFPOLIS - FPOLIS
01/03/2022;63,94;68,01;77,45;57,07;72,95;83,25;83,68;78,96;77,88;48,92;74,66;86,89;128,73;83,03;76,81;5593;320 - AMREC - CRICIUMA
01/07/2022;99,19;101,31;104,13;106,14;141,24;91,29;108,73;87,88;97,42;106,37;108,49;95,42;52,54;98,13;97,89;10187;317 - AMMVI - BLUMENAU
01/08/2015;45,1;35,08;46,22;39,54;50,12;57,91;42,88;54,01;36,19;40,65;79,07;37,87;75,73;45,66;45,66;2155;309 - AMAI - XANXERE
01/12/2018;72,35;66,44;69,62;71,44;72,81;81,46;76,45;110,58;84,64;70,53;67,8;82,82;80,09;76,91;90,56;2637;314 - AMESC - ARARANGUA
01/05/2021;88,57;95,66;77,44;94,64;113,37;104,26;96,16;81,99;79,46;59,72;99,2;105,78;83,51;98,69;80,98;2371;313 - AMEOSC - SAO MIGUEL DO OESTE
01/02/2022;79,28;84,65;69,3;79,51;103,73;79,21;77,5;81,97;84,5;71,83;91,06;84,58;28,91;95,45;84,72;16104;326 - GRANFPOLIS - FPOLIS
01/07/2015;126,89;124,71;100,06;79,03;116,01;132,69;103,69;131,96;137,76;83,38;115,29;123,99;108,04;115,29;116,74;1655;311 - AMAUC - CONCORDIA
01/11/2017;100,18;102,44;5,66;87,48;95,65;115,14;78,06;122,8;119,16;93,14;101,69;114,26;49,9;64,86;119,41;9547;317 - AMMVI - BLUMENAU
01/04/2018;82,77;79,9;54,83;82,25;110,18;88,25;104,18;86,16;115,67;82,77;87,99;93,47;126,37;102,61;95,3;4596;322 - AMUREL - TUBARAO
01/08/2016;115,24;0,67;134;131,32;123,95;135,34;128,64;122,61;148,74;132,66;135,34;120,6;140,7;127,97;149,41;1791;309 - AMAI - XANXERE
01/12/2019;2,22;44,92;73,39;66,27;62,27;82,73;64,94;81,84;4,89;66,72;62,27;89,4;86,73;63,16;69,38;2698;314 - AMESC - ARARANGUA
01/11/2018;122,91;99,42;113,71;127,63;104,27;134,71;85,75;120,05;148,51;127,01;126,64;129,99;54,93;91,47;146,77;9656;317 - AMMVI - BLUMENAU
01/02/2021;66,28;66,73;59,67;66,36;75,87;71,11;61,53;75,2;83,6;69,92;74,46;77,06;33,36;72,97;78,39;16149;326 - GRANFPOLIS - FPOLIS
01/05/2022;55,49;85,16;41,76;71,43;78,02;94,51;90,66;87,36;73,08;43,41;85,71;93,41;92,31;85,16;76,92;2184;313 - AMEOSC - SAO MIGUEL DO OESTE
01/07/2016;94,96;0;81,02;114,22;96,29;85,67;83,67;77,03;83,01;113,56;88,99;83,67;99,61;83,67;81,02;1807;311 - AMAUC - CONCORDIA
01/04/2017;59,21;54,05;0,81;71,98;81,21;61,93;76,05;74,15;79,31;74,97;72,52;69,53;119,24;67,63;78,77;4418;322 - AMUREL - TUBARAO
01/02/2023;70,11;68,88;80,44;57,07;79,95;72,08;70,85;81,67;83,39;53,87;75,77;73,31;75,77;73,8;83,89;4878;319 - AMPLA - MAFRA
01/07/2020;86,12;86,6;57,81;78,98;67,09;100,4;62,09;100,52;93,14;78,63;95,04;103,85;70,78;65,31;88,26;10088;317 - AMMVI - BLUMENAU
01/08/2017;89,78;90,45;91,12;93,8;113,9;49,58;111,22;145,39;142,04;97,82;108,54;133,33;134,67;111,89;136,01;1791;309 - AMAI - XANXERE
01/02/2020;94,73;57,68;61,19;89,55;85,69;64,76;73;72,12;26,69;89,41;81,97;67,09;76,5;72,42;66,36;16455;326 - GRANFPOLIS - FPOLIS
01/07/2017;102,93;95,63;65,74;97,62;92,31;107,58;78,36;130,16;109,57;97,62;102,93;114,22;94,3;79,03;100,94;1807;311 - AMAUC - CONCORDIA
01/11/2015;96,78;79,84;5,25;78,14;93,5;98,1;85,88;108,21;101,9;75,9;68,02;100,07;25,87;86,93;99,15;9138;317 - AMMVI - BLUMENAU
01/04/2016;80,67;1,09;0;85,83;105,66;88,82;104,57;89,63;98,6;85,02;89,9;86,37;115,44;106,75;94,52;4418;322 - AMUREL - TUBARAO
01/07/2018;84,58;91,19;24,74;44,56;105,02;84,89;68,3;47,48;69,45;47,71;70,29;71,83;42,79;55,54;73,75;15620;326 - GRANFPOLIS - FPOLIS
01/07/2019;112,7;98,14;110,35;94,15;110,12;117,63;112,93;118,8;108;95,09;111,29;120,68;104,95;109,41;108,94;5111;319 - AMPLA - MAFRA
01/12/2018;60,72;57,98;55,87;65,35;57,34;75,69;54,18;79,48;71,89;64,72;62,83;77,37;80,11;63,88;71,47;5692;320 - AMREC - CRICIUMA
01/02/2022;74,73;72,28;84;71,06;97,44;82,05;83,52;84,98;74,73;62,03;73,99;82,54;87,18;90,84;74,24;4914;319 - AMPLA - MAFRA
01/03/2020;75,31;65,96;60,54;80,23;85,64;66,45;85,64;63,99;71,86;77,77;58,57;73,34;61,53;71,37;73,83;2438;309 - AMAI - XANXERE
01/05/2019;100,46;96,26;111,12;105,3;119,52;103,36;116,29;115,64;109,18;105,63;110,79;101,75;114,02;134,37;107,89;3715;325 - AMVALI - JARAGUA DO SUL
01/08/2018;119,33;119,85;91,56;124,99;143,51;105,44;160,99;64,81;148,65;133,73;146,08;112,64;129,62;74,07;132,7;2333;309 - AMAI - XANXERE
01/07/2018;99,71;117,59;118,28;122,41;104,53;113,47;83,9;68,08;78,4;123,09;118,28;124,47;125,16;50,2;88,71;1745;311 - AMAUC - CONCORDIA
01/05/2020;106,47;95,45;79,2;83,39;84,44;79,72;81,29;98,08;92,31;82,34;80,77;82,87;59,79;83,92;74,48;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/04/2015;79,93;72,24;0;73,33;114,81;112,89;107,94;107,94;93,39;73,06;103;95,31;139,53;108,77;94,48;4369;322 - AMUREL - TUBARAO
01/11/2016;92,26;106,46;2,89;97,54;72,15;106,71;80,07;107,97;105,33;96,16;102,69;104,58;43,74;84,84;106,84;9547;317 - AMMVI - BLUMENAU
01/07/2017;71,75;69,04;1,04;37,48;81,34;80,94;36,92;80,46;45,31;38,03;40,43;50,58;26,29;73,11;77,11;15018;326 - GRANFPOLIS - FPOLIS
01/12/2017;49,85;46,29;0,84;41,47;60,74;77,5;52,16;72,26;74,36;42,94;54,25;78,13;53,62;51,32;76,03;5729;320 - AMREC - CRICIUMA
01/02/2021;89,65;85,6;102,52;93,94;97,52;79,16;96,32;91,56;97,52;93,46;88,46;80,59;81,06;100,14;84,4;5033;319 - AMPLA - MAFRA
01/05/2015;89,1;97,9;68,38;41,43;122,87;122,3;103,85;130,81;114,92;41,43;87,68;109,53;133,08;95,63;96,48;4229;310 - AMARP - VIDEIRA
01/08/2019;70,88;92,04;89,58;110,75;124,53;111,24;131,42;90,57;63,49;110,25;118,62;113,21;102,38;121,58;97,95;2438;309 - AMAI - XANXERE
01/05/2018;94,5;89,47;66,35;103,21;124,99;97,51;114,27;108,91;85,12;102,21;102,54;95,17;120,64;119,3;81,09;3581;325 - AMVALI - JARAGUA DO SUL
01/03/2021;89,54;74,03;75,03;88,54;86,04;100,54;91,54;97,54;116,55;97,04;59,02;91,54;86,04;83,03;111,55;2399;309 - AMAI - XANXERE
