Data;Banco_Operacao;Tipo_De_Produto;Convenio_categoria;ValorBase
01/03/2023;BANCO MERCANTIL DO BRASIL;EMPRESTIMO CONSIGNADO;INSS;433283,70
01/03/2023;BANCO BMG;CARTAO CONSIGNADO;GOVERNOS;419667,58
01/03/2023;BANCO MASTER;CARTAO BENEFICIO;PREVIDENCIAS;400048,02
01/03/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;FEDERAL;341052,00
01/03/2023;BANCO PAN;CARTAO CONSIGNADO;PREFEITURAS;331839,39
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;320153,81
01/03/2023;BANCO PAN;CARTAO CONSIGNADO;FEDERAL;320082,92
01/03/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PM;313446,93
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PM;294240,02
01/03/2023;BANCO BMG;CARTAO CONSIGNADO;FEDERAL;292338,01
01/03/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;288023,99
01/03/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;FEDERAL;263340,06
01/03/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;OUTROS;250881,93
01/03/2023;BANCO DAYCOVAL;FGTS;FGTS;242748,39
01/03/2023;BANCO BMG;EMPRESTIMO CONSIGNADO;SEFAZ;236837,99
01/03/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;INSS;234441,24
01/03/2023;BANCO MASTER;CARTAO BENEFICIO;PM;229347,71
01/03/2023;BANCO BMG;CARTAO CONSIGNADO;PREFEITURAS;229202,72
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TJ;220297,16
01/03/2023;BANCO PAN;CARTAO BENEFICIO;GOVERNOS;207829,14
01/03/2023;BANCO BMG;CARTAO CONSIGNADO;PM;198539,92
01/03/2023;BANCO BMG;CARTAO BENEFICIO;PREFEITURAS;173294,80
01/03/2023;BANCO BMG;CARTAO CONSIGNADO;PREVIDENCIAS;168813,32
01/03/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREFEITURAS;132774,84
01/03/2023;BANCO SAFRA;EMPRESTIMO CONSIGNADO;INSS;112396,39
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;CAMARA DOS DEPUTADOS;110109,86
01/03/2023;BANCO BMG;CARTAO BENEFICIO;GOVERNOS;103462,14
01/03/2023;MEU CASHCARD;CARTAO CONSIGNADO;PREFEITURAS;95790,22
01/03/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;94344,00
01/03/2023;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;PREFEITURAS;87407,47
01/03/2023;BANCO DAYCOVAL;CARTAO BENEFICIO;GOVERNOS;84403,10
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FEDERAL;82502,64
01/03/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TJ;81134,13
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;SANEAMENTO;80437,52
01/03/2023;BANCO BMG;CARTAO BENEFICIO;PREVIDENCIAS;75681,46
01/03/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;74685,11
01/03/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;TJ;72206,00
01/03/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;70837,67
01/03/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;PM;64846,54
01/03/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;56655,25
01/03/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;FEDERAL;53995,69
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;50690,95
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;OUTROS;42622,63
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;MINISTERIO PUBLICO;38297,55
01/03/2023;BANCO BMG;CARTAO BENEFICIO;PM;37979,60
01/03/2023;BANCO PAN;CARTAO BENEFICIO;PM;36785,91
01/03/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;36001,00
01/03/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PM;35653,51
01/03/2023;BANCO MASTER;CARTAO BENEFICIO;TJ;35114,75
01/03/2023;BANCO MERCANTIL DO BRASIL;CARTAO CONSIGNADO;INSS;34230,00
01/03/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;UNIVERSIDADE;33009,00
01/03/2023;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;32387,32
01/03/2023;MEU CASHCARD;CARTAO CONSIGNADO;PREVIDENCIAS;28996,47
01/03/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;27841,46
01/03/2023;BANCO PAN;CARTAO CONSIGNADO;PREVIDENCIAS;27751,43
01/03/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;27437,35
01/03/2023;BANCO BMG;EMPRESTIMO CONSIGNADO;GOVERNOS;24720,79
01/03/2023;BANCO MASTER;CARTAO BENEFICIO;OUTROS;22708,20
01/03/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;21734,04
01/03/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;HOSPITAL;21670,00
01/03/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;FACTA;20625,07
01/03/2023;BANCO BMG;CARTAO CONSIGNADO;SASSEPE;19977,65
01/03/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;TJ;18803,19
01/03/2023;BANCO DAYCOVAL;CARTAO BENEFICIO;PREFEITURAS;18730,00
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSOCIACAO;17712,12
01/03/2023;BANCO BMG;CARTAO CONSIGNADO;SEFAZ;17511,73
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;17390,94
01/03/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PM;16123,08
01/03/2023;BANCO PAN;CARTAO BENEFICIO;PREFEITURAS;14091,37
01/03/2023;BANCO PAN;CARTAO CONSIGNADO;BOMBEIROS;14000,00
01/03/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;13482,76
01/03/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;OUTROS;12783,14
01/03/2023;MEU CASHCARD;CARTAO CONSIGNADO;GOVERNOS;9455,44
01/03/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;SEFAZ;9322,03
01/03/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;SANEAMENTO;9209,07
01/03/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;9175,26
01/03/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;8519,29
01/03/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;GOVERNOS;7311,89
01/03/2023;MEU CASHCARD;CARTAO BENEFICIO;GOVERNOS;7119,92
01/03/2023;BANCO BMG;CARTAO CONSIGNADO;BOMBEIROS;7114,72
01/03/2023;BANCO BMG;EMPRESTIMO CONSIGNADO;FEDERAL;5845,47
01/03/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;BOMBEIROS;5427,50
01/03/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;BOMBEIROS;5352,46
01/03/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;ISSM;5113,48
01/03/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREVIDENCIAS;3961,00
01/03/2023;BANCO PAN;CARTAO BENEFICIO;PREVIDENCIAS;2363,00
01/03/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;TJ;2163,96
01/03/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;NAO CATEGORIZADO;1680,30
01/03/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;BOMBEIROS;1132,90
01/03/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;OUTROS;987,00
01/03/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;611,00
01/03/2023;BANCO BMG;CARTAO CONSIGNADO;TJ;524,45
01/03/2023;-;-;NAO CATEGORIZADO;454,00
01/03/2023;BANCO MASTER;CARTAO CONSIGNADO;INSS;1,92
01/03/2023;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;FEDERAL;0,00
01/03/2023;BANCO MASTER;CARTAO CONSIGNADO;GOVERNOS;-2007,43
01/03/2023;BANCO BMG;EMPRESTIMO CONSIGNADO;NAO CATEGORIZADO;-4060,00
01/03/2023;BANCO CETELEM;EMPRESTIMO CONSIGNADO;INSS;-22092,56
01/04/2023;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;INSS;106426545,50
01/04/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;OUTROS;64035033,95
01/04/2023;BANCO PAN;FGTS;FGTS;49628130,00
01/04/2023;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;FEDERAL;4931317,04
01/04/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;38707309,73
01/04/2023;BANCO MERCANTIL DO BRASIL;FGTS;FGTS;30683814,22
01/04/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;INSS;27969811,04
01/04/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;20749397,19
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;INSS;9936110,96
01/04/2023;BANCO PAN;CARTAO CONSIGNADO;INSS;9329274,47
01/04/2023;BANCO BMG;FGTS;FGTS;6061197,06
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;GOVERNOS;5550121,93
01/04/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;5386257,07
01/04/2023;BANCO C6 BANK;FGTS;FGTS;44732515,00
01/04/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;FEDERAL;4624677,55
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;INSS;3993931,87
01/04/2023;FACTA FINANCEIRA;FGTS;FGTS;3957643,40
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREFEITURAS;3951174,50
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;INSS;3624262,00
01/04/2023;BANCO PAN;CARTAO BENEFICIO;INSS;3565253,30
01/04/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;3334512,16
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREFEITURAS;3159048,18
01/04/2023;BANCO MASTER;CARTAO BENEFICIO;GOVERNOS;2879599,27
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;2610096,47
01/04/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;OUTROS;2364410,81
01/04/2023;FACTA FINANCEIRA;CARTAO CONSIGNADO;INSS;2192266,34
01/04/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;GOVERNOS;2104348,61
01/04/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREFEITURAS;1640129,78
01/04/2023;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;INSS;1586743,80
01/04/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;PREFEITURAS;1467305,96
01/04/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;INSS;1387805,24
01/04/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;1368396,42
01/04/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;1247699,84
01/04/2023;BANCO MASTER;CARTAO BENEFICIO;INSS;1198778,04
01/04/2023;BANCO BMG;CARTAO BENEFICIO;INSS;1138803,76
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;GOVERNOS;1091464,62
01/04/2023;BANCO BMG;EMPRESTIMO CONSIGNADO;INSS;1077012,74
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FEDERAL;989216,79
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;GOVERNOS;978230,76
01/04/2023;BANCO MASTER;CARTAO BENEFICIO;PREFEITURAS;910418,51
01/04/2023;BANCO ITAÚ CONSIGNADO;FGTS;FGTS;874663,89
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;858155,61
01/04/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;GOVERNOS;715830,87
01/04/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;INSS;662759,91
01/04/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;GOVERNOS;605821,87
01/04/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;593189,08
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;548338,38
01/04/2023;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FEDERAL;538177,84
01/04/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FEDERAL;514534,27
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;GOVERNOS;485508,47
01/04/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;462534,25
01/04/2023;BANCO PAN;CARTAO CONSIGNADO;GOVERNOS;459645,35
01/04/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;442957,50
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREFEITURAS;438642,00
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;FEDERAL;412784,29
01/04/2023;BANCO MASTER;CARTAO BENEFICIO;PREVIDENCIAS;290694,88
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PM;279983,97
01/04/2023;BANCO DAYCOVAL;CARTAO BENEFICIO;INSS;277495,00
01/04/2023;BANCO DAYCOVAL;FGTS;FGTS;276221,23
01/04/2023;BANCO PAN;CARTAO CONSIGNADO;FEDERAL;266972,11
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FEDERAL;257445,03
01/04/2023;BANCO NEON;FGTS;FGTS;255251,17
01/04/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;FEDERAL;241380,00
01/04/2023;BANCO BMG;EMPRESTIMO CONSIGNADO;SEFAZ;222860,15
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;PM;216127,60
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;OUTROS;212593,01
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;PREFEITURAS;203369,20
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;FEDERAL;188044,00
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;OUTROS;180608,67
01/04/2023;BANCO PAN;CARTAO BENEFICIO;GOVERNOS;178011,32
01/04/2023;BANCO PAN;CARTAO CONSIGNADO;PREFEITURAS;168046,93
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;167692,94
01/04/2023;BANCO MASTER;CARTAO BENEFICIO;PM;153473,49
01/04/2023;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;149429,47
01/04/2023;BANCO MASTER;FGTS;FGTS;141409,57
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;140000,40
01/04/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREFEITURAS;126183,80
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;PREVIDENCIAS;118773,66
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;MINISTERIO PUBLICO;116972,05
01/04/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;110393,62
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PM;110004,10
01/04/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;TJ;96839,45
01/04/2023;MEU CASHCARD;CARTAO CONSIGNADO;GOVERNOS;92276,84
01/04/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;91119,00
01/04/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;PM;90213,32
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TJ;84565,25
01/04/2023;BANCO BMG;CARTAO BENEFICIO;PREFEITURAS;84529,20
01/04/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;FACTA;82413,19
01/04/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;INSS;81748,35
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TJ;80399,41
01/04/2023;BANCO BMG;CARTAO BENEFICIO;GOVERNOS;78381,58
01/04/2023;BANCO MASTER;CARTAO CONSIGNADO;PREFEITURAS;76803,28
01/04/2023;BANCO BMG;CARTAO BENEFICIO;PREVIDENCIAS;75493,14
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;SANEAMENTO;72463,62
01/04/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;61295,77
01/04/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;53925,57
01/04/2023;BANCO PAN;CARTAO CONSIGNADO;PREVIDENCIAS;51150,70
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;48692,74
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TRT;47409,14
01/04/2023;BANCO DAYCOVAL;CARTAO BENEFICIO;GOVERNOS;44833,00
01/04/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;SEFAZ;43273,79
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;SANEAMENTO;42704,99
01/04/2023;BANCO PAN;CARTAO BENEFICIO;PM;42140,00
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;TJ;41818,00
01/04/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;GOVERNOS;40167,80
01/04/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;FEDERAL;40140,77
01/04/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;36195,96
01/04/2023;BANCO MASTER;CARTAO CONSIGNADO;GOVERNOS;35480,66
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;SASSEPE;31048,40
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;SEFAZ;30725,93
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;UNIVERSIDADE;29356,00
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;27870,95
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;26527,48
01/04/2023;MEU CASHCARD;CARTAO CONSIGNADO;PREFEITURAS;21515,96
01/04/2023;BANCO MASTER;CARTAO CONSIGNADO;INSS;19827,33
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDO DE APOSENTADORIA E PENSAO DO SERVIDOR;19064,49
01/04/2023;BANCO DAYCOVAL;CARTAO BENEFICIO;PREFEITURAS;18530,00
01/04/2023;BANCO PAN;CARTAO BENEFICIO;BOMBEIROS;16189,86
01/04/2023;BANCO MASTER;CARTAO BENEFICIO;TJ;16032,61
01/04/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;14147,84
01/04/2023;MEU CASHCARD;CARTAO BENEFICIO;PM;12595,38
01/04/2023;BANCO MASTER;CARTAO BENEFICIO;OUTROS;12499,92
01/04/2023;BANCO BMG;CARTAO BENEFICIO;PM;12238,01
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;CAMARA DOS DEPUTADOS;11251,06
01/04/2023;BANCO BMG;EMPRESTIMO CONSIGNADO;FEDERAL;10063,98
01/04/2023;MEU CASHCARD;CARTAO CONSIGNADO;SEFAZ;9975,41
01/04/2023;BANCO PAN;CARTAO BENEFICIO;PREFEITURAS;9260,78
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREVIDENCIAS;8977,00
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;8724,27
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;OUTROS;7200,00
01/04/2023;MEU CASHCARD;CARTAO BENEFICIO;GOVERNOS;6166,46
01/04/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;5897,08
01/04/2023;BANCO MASTER;CARTAO CONSIGNADO;PM;4908,85
01/04/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;4709,84
01/04/2023;BANCO MASTER;CARTAO CONSIGNADO;PREVIDENCIAS;4146,76
01/04/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;TJ;3494,45
01/04/2023;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;PREFEITURAS;3126,13
01/04/2023;BANCO BMG;EMPRESTIMO CONSIGNADO;GOVERNOS;3103,17
01/04/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;BOMBEIROS;2494,26
01/04/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PM;2410,00
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PRIVADO;2162,63
01/04/2023;BANCO PAN;CARTAO CONSIGNADO;PM;2155,00
01/04/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;HOSPITAL;2093,36
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;1630,00
01/04/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;1615,82
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;TJ;1378,00
01/04/2023;BANCO SAFRA;EMPRESTIMO CONSIGNADO;INSS;1341,56
01/04/2023;-;-;NAO CATEGORIZADO;1325,48
01/04/2023;BANCO MERCANTIL DO BRASIL;CARTAO CONSIGNADO;INSS;1120,00
01/04/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;ISSM;946,00
01/04/2023;BANCO PAN;CARTAO BENEFICIO;PREVIDENCIAS;819,00
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;BOMBEIROS;573,28
01/04/2023;BANCO BMG;CARTAO CONSIGNADO;POLICIA CIVIL;549,61
01/04/2023;BANCO MATONE;EMPRESTIMO CONSIGNADO;INSS;0,00
01/04/2023;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;INSS;-931,01
01/04/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;-107191,73
01/04/2023;BANCO MERCANTIL DO BRASIL;EMPRESTIMO CONSIGNADO;INSS;-157584,38
01/05/2023;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;INSS;106260523,28
01/05/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;OUTROS;89350684,84
01/05/2023;BANCO PAN;FGTS;FGTS;63894376,74
01/05/2023;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;FEDERAL;3854875,30
01/05/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;INSS;40278040,98
01/05/2023;BANCO MERCANTIL DO BRASIL;FGTS;FGTS;34357064,31
01/05/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;33196865,81
01/05/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;30712329,99
01/05/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;INSS;21547159,43
01/05/2023;BANCO PAN;CARTAO CONSIGNADO;INSS;9790741,22
01/05/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREFEITURAS;5716950,96
01/05/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;5264359,21
01/05/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREFEITURAS;4668194,64
01/05/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;GOVERNOS;4507773,31
01/05/2023;BANCO PAN;CARTAO BENEFICIO;INSS;4089600,96
01/05/2023;BANCO C6 BANK;FGTS;FGTS;46046491,31
01/05/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;FEDERAL;3839706,33
01/05/2023;FACTA FINANCEIRA;FGTS;FGTS;3682724,46
01/05/2023;BANCO BMG;FGTS;FGTS;3501694,89
01/05/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;3357626,20
01/05/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;GOVERNOS;3341889,49
01/05/2023;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;INSS;3271408,91
01/05/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;OUTROS;3231680,22
01/05/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;2977517,21
01/05/2023;BANCO DAYCOVAL;CARTAO CONSIGNADO;INSS;2877807,00
01/05/2023;BANCO BMG;CARTAO CONSIGNADO;INSS;2548834,98
01/05/2023;BANCO MASTER;CARTAO BENEFICIO;GOVERNOS;2228372,13
01/05/2023;FACTA FINANCEIRA;CARTAO CONSIGNADO;INSS;2212496,00
01/05/2023;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREFEITURAS;2013063,73
01/05/2023;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;INSS;1934877,37
01/05/2023;BANCO MASTER;FGTS;FGTS;1854596,35
01/05/2023;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;GOVERNOS;1769960,86
01/05/2023;BANCO BMG;EMPRESTIMO CONSIGNADO;INSS;1499064,11
01/05/2023;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FEDERAL;1462315,13
01/05/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;PREFEITURAS;1339134,52
01/05/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;1266729,13
01/05/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;INSS;1221932,78
01/05/2023;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;1102056,34
01/05/2023;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;959003,21
01/05/2023;BANCO MASTER;CARTAO BENEFICIO;PREFEITURAS;917674,92
01/05/2023;BANCO PAN;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;895430,33
01/05/2023;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;GOVERNOS;881486,51
